,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,R1,R2,Manual,Public,KT2440,PrimaryQC,project_name,condition_name,rep_name,reference_condition,DOI,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
CJ522_gg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 500,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL,0,0,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-AGTTCC_S14_R1_001.fastq.gz,,,,,,,,,Y,N,True,Pass,Muconate,CJ522_glucose_gluconate,2.0,KT2440_glucose,10.1016/j.ymben.2020.01.001,True,True,True,Muconate:CJ522_glucose_gluconate,True,True
CJ522_gg_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 500,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL,0,0,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-ATGTCA_S15_R1_001.fastq.gz,,,,,,,,,Y,N,True,Pass,Muconate,CJ522_glucose_gluconate,3.0,KT2440_glucose,10.1016/j.ymben.2020.01.001,True,True,True,Muconate:CJ522_glucose_gluconate,True,True
CJ522_glc_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 500,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL,0,0,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-TAGCTT_S10_R1_001.fastq.gz,,,,,,,,,Y,N,True,Pass,Muconate,CJ522_gluconate,1.0,KT2440_glucose,10.1016/j.ymben.2020.01.001,True,True,True,Muconate:CJ522_gluconate,True,True
CJ522_glc_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 500,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL,0,0,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-GGCTAC_S11_R1_001.fastq.gz,,,,,,,,,Y,N,True,Pass,Muconate,CJ522_gluconate,2.0,KT2440_glucose,10.1016/j.ymben.2020.01.001,True,True,True,Muconate:CJ522_gluconate,True,True
CJ522_glc_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 500,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL,0,0,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CTTGTA_S12_R1_001.fastq.gz,,,,,,,,,Y,N,True,Pass,Muconate,CJ522_gluconate,3.0,KT2440_glucose,10.1016/j.ymben.2020.01.001,True,True,True,Muconate:CJ522_gluconate,True,True
CJ522_glu_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 500,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL,0,0,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-TGACCA_S4_R1_001.fastq.gz,,,,,,,,,Y,N,True,Pass,Muconate,CJ522_glucose,1.0,KT2440_glucose,10.1016/j.ymben.2020.01.001,True,True,True,Muconate:CJ522_glucose,True,True
CJ522_glu_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 500,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL,0,0,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-ACAGTG_S5_R1_001.fastq.gz,,,,,,,,,Y,N,True,Pass,Muconate,CJ522_glucose,2.0,KT2440_glucose,10.1016/j.ymben.2020.01.001,True,True,True,Muconate:CJ522_glucose,True,True
CJ522_glu_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 500,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL,0,0,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-GCCAAT_S6_R1_001.fastq.gz,,,,,,,,,Y,N,True,Pass,Muconate,CJ522_glucose,3.0,KT2440_glucose,10.1016/j.ymben.2020.01.001,True,True,True,Muconate:CJ522_glucose,True,True
DRX086742,6/27/2017 17:01,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,DRR093244,DRP003702,PRJDB5812,392255.0,DRS047711,SAMD00080951,DRA005830,RNA-Seq,other,TRANSCRIPTOMIC,,AIST,0,0,4223618,7283715,,,,UWC1,,,,N,Y,True,Pass,ICE2,Condition1,1.0,Condition2,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJDB5812,True,True,True,ICE2:Condition1,True,True
DRX086745,6/27/2017 17:01,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,DRR093247,DRP003702,PRJDB5812,392255.0,DRS047714,SAMD00080954,DRA005830,RNA-Seq,other,TRANSCRIPTOMIC,,AIST,0,0,4223621,7283718,,,,UWC1,,,,N,Y,True,Pass,ICE2,Condition1,4.0,Condition2,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJDB5812,True,True,True,ICE2:Condition1,True,True
DRX086746,6/27/2017 17:01,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,DRR093248,DRP003702,PRJDB5812,392255.0,DRS047715,SAMD00080955,DRA005830,RNA-Seq,other,TRANSCRIPTOMIC,,AIST,0,0,4223622,7283719,,,,UWC1,,,,N,Y,True,Pass,ICE2,Condition2,1.0,Condition2,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJDB5812,True,True,True,ICE2:Condition2,True,True
DRX086747,6/27/2017 17:01,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,DRR093249,DRP003702,PRJDB5812,392255.0,DRS047716,SAMD00080956,DRA005830,RNA-Seq,other,TRANSCRIPTOMIC,,AIST,0,0,4223623,7283720,,,,UWC1,,,,N,Y,True,Pass,ICE2,Condition2,2.0,Condition2,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJDB5812,True,True,True,ICE2:Condition2,True,True
DRX086748,6/27/2017 17:01,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,DRR093250,DRP003702,PRJDB5812,392255.0,DRS047717,SAMD00080957,DRA005830,RNA-Seq,other,TRANSCRIPTOMIC,,AIST,0,0,4223624,7283721,,,,UWC1,,,,N,Y,True,Pass,ICE2,Condition2,3.0,Condition2,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJDB5812,True,True,True,ICE2:Condition2,True,True
DRX086749,6/27/2017 17:01,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,DRR093251,DRP003702,PRJDB5812,392255.0,DRS047718,SAMD00080958,DRA005830,RNA-Seq,other,TRANSCRIPTOMIC,,AIST,0,0,4223625,7283722,,,,UWC1,,,,N,Y,True,Pass,ICE2,Condition2,4.0,Condition2,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJDB5812,True,True,True,ICE2:Condition2,True,True
DRX086758,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093260,DRP003702,PRJDB5812,392255.0,DRS047687,SAMD00080967,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222580,7283731,,,,UWC1,,,,N,Y,True,Pass,ICE,2737_exp,1.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:2737_exp,True,True
DRX086759,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093261,DRP003702,PRJDB5812,392255.0,DRS047688,SAMD00080968,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222581,7283732,,,,UWC1,,,,N,Y,True,Pass,ICE,2737_exp,2.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:2737_exp,True,True
DRX086760,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093262,DRP003702,PRJDB5812,392255.0,DRS047689,SAMD00080969,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222582,7283733,,,,UWC1,,,,N,Y,True,Pass,ICE,2737_exp,3.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:2737_exp,True,True
DRX086761,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093263,DRP003702,PRJDB5812,392255.0,DRS047690,SAMD00080970,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222583,7283734,,,,UWC1,,,,N,Y,True,Pass,ICE,2737_exp,4.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:2737_exp,True,True
DRX086762,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093264,DRP003702,PRJDB5812,392255.0,DRS047691,SAMD00080971,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222584,7283735,,,,UWC1,,,,N,Y,True,Pass,ICE,2737_reg,1.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:2737_reg,True,True
DRX086763,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093265,DRP003702,PRJDB5812,392255.0,DRS047692,SAMD00080972,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222585,7283736,,,,UWC1,,,,N,Y,True,Pass,ICE,2737_reg,2.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:2737_reg,True,True
DRX086764,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093266,DRP003702,PRJDB5812,392255.0,DRS047693,SAMD00080973,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222586,7283737,,,,UWC1,,,,N,Y,True,Pass,ICE,2737_reg,3.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:2737_reg,True,True
DRX086765,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093267,DRP003702,PRJDB5812,392255.0,DRS047694,SAMD00080974,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222587,7283738,,,,UWC1,,,,N,Y,True,Pass,ICE,2737_reg,4.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:2737_reg,True,True
DRX086766,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093268,DRP003702,PRJDB5812,392255.0,DRS047695,SAMD00080975,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222588,7283739,,,,UWC1,,,,N,Y,True,Pass,ICE,3227_exp,1.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:3227_exp,True,True
DRX086767,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093269,DRP003702,PRJDB5812,392255.0,DRS047696,SAMD00080976,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222589,7283740,,,,UWC1,,,,N,Y,True,Pass,ICE,3227_exp,2.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:3227_exp,True,True
DRX086768,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093270,DRP003702,PRJDB5812,392255.0,DRS047697,SAMD00080977,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222590,7283741,,,,UWC1,,,,N,Y,True,Pass,ICE,3227_exp,3.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:3227_exp,True,True
DRX086769,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093271,DRP003702,PRJDB5812,392255.0,DRS047698,SAMD00080978,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222591,7283742,,,,UWC1,,,,N,Y,True,Pass,ICE,3227_exp,4.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:3227_exp,True,True
DRX086770,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093272,DRP003702,PRJDB5812,392255.0,DRS047699,SAMD00080979,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222592,7283743,,,,UWC1,,,,N,Y,True,Pass,ICE,3227_reg,1.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:3227_reg,True,True
DRX086771,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093273,DRP003702,PRJDB5812,392255.0,DRS047700,SAMD00080980,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222593,7283744,,,,UWC1,,,,N,Y,True,Pass,ICE,3227_reg,2.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:3227_reg,True,True
DRX086772,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093274,DRP003702,PRJDB5812,392255.0,DRS047701,SAMD00080981,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222594,7283745,,,,UWC1,,,,N,Y,True,Pass,ICE,3227_reg,3.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:3227_reg,True,True
DRX086773,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093275,DRP003702,PRJDB5812,392255.0,DRS047702,SAMD00080982,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222595,7283746,,,,UWC1,,,,N,Y,True,Pass,ICE,3227_reg,4.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:3227_reg,True,True
DRX086775,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093277,DRP003702,PRJDB5812,392255.0,DRS047704,SAMD00080984,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222597,7283748,,,,UWC1,,,,N,Y,True,Pass,ICE,mfsR_exp,2.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:mfsR_exp,True,True
DRX086776,6/27/2017 13:56,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,DRR093278,DRP003702,PRJDB5812,392255.0,DRS047705,SAMD00080985,DRA005831,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,AIST,0,0,4222598,7283749,,,,UWC1,,,,N,Y,True,Pass,ICE,mfsR_exp,3.0,2737_exp,10.1038/s41598-018-23858-6,True,True,True,ICE:mfsR_exp,True,True
ERX1035001,9/5/2015 9:10,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,ERR957674,ERP010933,PRJEB9788,294829.0,ERS786275,SAMEA3475016,ERA456117,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,ROTHAMSTED RESEARCH,0,0,1721120,4037625,,,,,,,,N,Y,True,Pass,ZnO,Control,1.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJEB9788,True,True,True,ZnO:Control,True,True
ERX1035002,9/5/2015 9:10,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,ERR957675,ERP010933,PRJEB9788,294829.0,ERS786278,SAMEA3475019,ERA456117,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,ROTHAMSTED RESEARCH,0,0,1721121,4037628,,,,,,,,N,Y,True,Pass,ZnO,Control,2.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJEB9788,True,True,True,ZnO:Control,True,True
ERX1035005,9/5/2015 9:10,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,ERR957678,ERP010933,PRJEB9788,294829.0,ERS786279,SAMEA3475020,ERA456117,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,ROTHAMSTED RESEARCH,0,0,1721124,4037629,,,,,,,,N,Y,True,Pass,ZnO,Nano,2.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJEB9788,True,True,True,ZnO:Nano,True,True
ERX1035006,9/5/2015 9:10,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,ERR957679,ERP010933,PRJEB9788,294829.0,ERS786281,SAMEA3475022,ERA456117,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,ROTHAMSTED RESEARCH,0,0,1721125,4037631,,,,,,,,N,Y,True,Pass,ZnO,Nano,3.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJEB9788,True,True,True,ZnO:Nano,True,True
ERX1035007,9/5/2015 9:10,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,ERR957680,ERP010933,PRJEB9788,294829.0,ERS786284,SAMEA3475025,ERA456117,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,ROTHAMSTED RESEARCH,0,0,1721126,4037634,,,,,,,,N,Y,True,Pass,ZnO,Nano,4.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJEB9788,True,True,True,ZnO:Nano,True,True
ERX1035009,9/5/2015 9:10,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,ERR957682,ERP010933,PRJEB9788,294829.0,ERS786280,SAMEA3475021,ERA456117,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,ROTHAMSTED RESEARCH,0,0,1721128,4037630,,,,,,,,N,Y,True,Pass,ZnO,Zn_ion,2.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJEB9788,True,True,True,ZnO:Zn_ion,True,True
ERX1035010,9/5/2015 9:10,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,ERR957683,ERP010933,PRJEB9788,294829.0,ERS786282,SAMEA3475023,ERA456117,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,ROTHAMSTED RESEARCH,0,0,1721129,4037632,,,,,,,,N,Y,True,Pass,ZnO,Zn_ion,3.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJEB9788,True,True,True,ZnO:Zn_ion,True,True
ERX1035011,9/5/2015 9:10,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,ERR957684,ERP010933,PRJEB9788,294829.0,ERS786285,SAMEA3475026,ERA456117,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,ROTHAMSTED RESEARCH,0,0,1721130,4037635,,,,,,,,N,Y,True,Pass,ZnO,Zn_ion,4.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJEB9788,True,True,True,ZnO:Zn_ion,True,True
